,file,speech
2670,GPO-CRECB-1946-pt8-8-2.pdf,for 1 minute the speaker pro tempore is there _objection to the request of the gentle man from illinois there was no objection 1946 i congressional recordhouse mr vursell mr speaker i wish to read into the record a telegram to martin c huggett care of the national association of home builders wash ington d c which i believe will be of interest with reference to the wagner ellendertaft bill chicago ill july 16 1946 martin c huggett care national association of home bui lders washington d c the housing committee of the cook coun ty council of the american legion met last evening and makes the following recom mendat ions defeat wagnerellendertaft bill s 1592 second condemn wyatt pro gram third moratorium on all construction except veterans housing and required for health and safety fourth 10percent in crease in residential rents to compensate owners for increased costs these recom mendations are to be forwarded to the na tional convention of the american legion for action john h sullivan ch ai rman veterans affdirs com mittee metropolitan home build er s association sixtyfour thousand legionnaires of 390 posts are represented by this telegram in opposition to the wet bill the speaker pro tempore the time of the gentleman from wisconsin has expired legislation passed yesterday mr voorhis of california mr speaker i ask unanimous consent to address the house for 1 minute the speaker pro tempore is there objection to the request of the gentle man from california there was no objection mr voorhis of california mr speaker the gentleman from wisconsin neglected to mention that on yesterday afternoon the house passed some very important legisiation of marked benefit to the american people the appropria tions that he speaks of being authorized would be spread out over a period of a number of years and any congress that wanted to could refuse them further more those appropriations will have to do only with hospitals and vocational education i doubt that there are any two bills that the house could have passed met with more approval from the people or more exactly with a view to the basic needs of this nation than the legislation passed on yesterday i do not believe the gentlemans state ment gives an accurate picture to the nation nor do i believe that the nation will agree with him in his criticism of the action we took on yesterday the speaker pro tempore the time of the gentleman from california has expired extension of remarks mr voorhis of california asked and was given permission to extend his re marks in the record in six instances in each to include a short article by himself mr stevenson asked and was given permission to extend his remarks in the record with regard to a bill he intro duced h r 5716 mr simpson of pennsylvania asked and was given permission to extend his remarks in the record and include an article by arthur w binns president national home
2671,GPO-CRECB-1946-pt8-8-2.pdf,for 1 minute the speaker pro tempore is there objection to the request of the gentle man from california there was no objection mr voorhis of california mr speaker the gentleman from wisconsin neglected to mention that on yesterday afternoon the house passed some very important legisiation of marked benefit to the american people the appropria tions that he speaks of being authorized would be spread out over a period of a number of years and any congress that wanted to could refuse them further more those appropriations will have to do only with hospitals and vocational education i doubt that there are any two bills that the house could have passed met with more approval from the people or more exactly with a view to the basic needs of this nation than the legislation passed on yesterday i do not believe the gentlemans state ment gives an accurate picture to the nation nor do i believe that the nation will agree with him in his criticism of the action we took on yesterday the speaker pro tempore the time of the gentleman from california has expired extension of remarks mr voorhis of california asked and was given permission to extend his re marks in the record in six instances in each to include a short article by himself mr stevenson asked and was given permission to extend his remarks in the record with regard to a bill he intro duced h r 5716 mr simpson of pennsylvania asked and was given permission to extend his remarks in the record and include an article by arthur w binns president national home and property owners foundation mr rich asked and was given per mission to extend his remarks in the record in two instances in one to in clude a piece of prose by ted b hay ward entitled a summons to reason and in the second to include an editorial from the bristol pa courier of friday evening july 26 1946 entitled the big issue mr hand asked and was given per mission to extend his remarks in the record on the general subject of fed eral taxation and to include certain excerpts mr chiperfield asked and was given permission to extend his remarks in the record the banking and currency committee mr kunkel mr speaker i ask unanimous consent to proceed for 1 minute the speaker pro tempore is there objection to the request of the gentle man from pennsylvania there was no objection mr kunkel mr speaker our pres ent chairman of the banking and cur rency committee has been accusing the members of his own committee in 1 minute speeches on the floor of filibuster ing against the wagnerellendertaft housing b1ll actually most of the de lays which have occurred in the hearings on this bill have been entirely due to the chairman himself he should assume the responsibility for them personally i have never made a point of order nor delayed proceedings in any i was
2672,GPO-CRECB-1946-pt8-8-2.pdf,for 1 minute the speaker pro tempore is there objection to the request of the gentle man from pennsylvania there was no objection mr kunkel mr speaker our pres ent chairman of the banking and cur rency committee has been accusing the members of his own committee in 1 minute speeches on the floor of filibuster ing against the wagnerellendertaft housing b1ll actually most of the de lays which have occurred in the hearings on this bill have been entirely due to the chairman himself he should assume the responsibility for them personally i have never made a point of order nor delayed proceedings in any i was delighted yester way whatever day when we started night sessions i did bitterly resent the abrupt manner in which the chairman closed the night ses sion last night and refused to permit me to ask questions of mr krooth of the fed eral public housing agency nor did i approve of the chairman ending the hearings so early in the evening now _i canceled a number of engage ments in harrisburg this week end in or der to stay here for a night session to night i am shocked and surprised at the chairman canceling this night session for this evening this is particularly em barrassing to me because i had invited friends from harrisburg here to attend the night session tonight i want to see the wagnerellender taft housing bill hearings continued steadily and rapidly this is an im portant bill it should receive action it concerns the welfare of many veterans and other people telephone operators of the national capitol mr gavin mr speaker i ask unan imous consent to address the house for 1 minute and to revise and extend my remarks the speaker pro tempore is there objection to the request of the gentle man from pennsylvania here was no objection 10289 mr gavin mr speaker as this ses sions draws to a close i want to take this opportunity to pay tribute to the telephone operators of the national capitol they have been working hard they have been very courteous very patient and have been a great help to the members of congress in crrying on their work i wish to say that by their excellent work in handling our calls they have earned our wholehearted thanks and appreciation their efficiency dur ing this very busy session is deserving of our hearty commendations they have a record of which they may well be proud congress should adjourn mr smith of ohio mr speaker i ask unanimous consent to address the house for 1 minute the speaker pro tempore is there objection to the request of the gentle man from ohio there was no objection mr smith of ohio mr speaker the congress has just raised the salaries of its members if they want to earn that raise i suggest that we adjourn and go home we may be sure that we would save hundreds if not billions
2673,GPO-CRECB-1946-pt8-8-2.pdf,for 1 minute and to revise and extend my remarks the speaker pro tempore is there objection to the request of the gentle man from pennsylvania here was no objection 10289 mr gavin mr speaker as this ses sions draws to a close i want to take this opportunity to pay tribute to the telephone operators of the national capitol they have been working hard they have been very courteous very patient and have been a great help to the members of congress in crrying on their work i wish to say that by their excellent work in handling our calls they have earned our wholehearted thanks and appreciation their efficiency dur ing this very busy session is deserving of our hearty commendations they have a record of which they may well be proud congress should adjourn mr smith of ohio mr speaker i ask unanimous consent to address the house for 1 minute the speaker pro tempore is there objection to the request of the gentle man from ohio there was no objection mr smith of ohio mr speaker the congress has just raised the salaries of its members if they want to earn that raise i suggest that we adjourn and go home we may be sure that we would save hundreds if not billions of dollars for the taxpayers if we did this extension of remarks mr jenkins asked and was given permission to extend his remarks in the record in four instances and include ex cerpts mr grant of indiana asked and was given permission to extend his remarks in the record mr gillie asked and was given per mission to extend his remarks in the record and include an editorial appear ing in the fort wayne newssentinel mr lefevre asked and was given per mission to extend his remarks in the record mr thom asked arid was given per mission to extend his remarks in the record and include ari editorial appear ing in the st louis postdispatch mr grant of alabama asked and was given permission to extend his remarks in the record mr patman asked and was given per mission to extend his remarks in the record in three instances and include statements and excerpts mr weichel asked and was given permission to extend his remarks in the record in two instances capitol telephone operators mr weichel mr speaker i ask unanimous consent to address the house for 1 minute the speaker pro tempore is there objection to the request of the gentleman from ohio there was no objection from pennsylvania mr weichel mr speaker with reference to the comment made by the gentleman mr gavin on the courtesy of the capitol telephone operators i join with the gen tleman in expressing those sentiments their courtesy certainly is in contrast to the arrogance of the bureaus and it is refreshing to have their cooperation congressional recordhouse tul to these disabled soldiers and is it not fitting and proper that we be slightly humane
2674,GPO-CRECB-1946-pt8-8-2.pdf,for 1 minute the speaker pro tempore is there objection to the request of the gentle man from ohio there was no objection mr smith of ohio mr speaker the congress has just raised the salaries of its members if they want to earn that raise i suggest that we adjourn and go home we may be sure that we would save hundreds if not billions of dollars for the taxpayers if we did this extension of remarks mr jenkins asked and was given permission to extend his remarks in the record in four instances and include ex cerpts mr grant of indiana asked and was given permission to extend his remarks in the record mr gillie asked and was given per mission to extend his remarks in the record and include an editorial appear ing in the fort wayne newssentinel mr lefevre asked and was given per mission to extend his remarks in the record mr thom asked arid was given per mission to extend his remarks in the record and include ari editorial appear ing in the st louis postdispatch mr grant of alabama asked and was given permission to extend his remarks in the record mr patman asked and was given per mission to extend his remarks in the record in three instances and include statements and excerpts mr weichel asked and was given permission to extend his remarks in the record in two instances capitol telephone operators mr weichel mr speaker i ask unanimous consent to address the house for 1 minute the speaker pro tempore is there objection to the request of the gentleman from ohio there was no objection from pennsylvania mr weichel mr speaker with reference to the comment made by the gentleman mr gavin on the courtesy of the capitol telephone operators i join with the gen tleman in expressing those sentiments their courtesy certainly is in contrast to the arrogance of the bureaus and it is refreshing to have their cooperation congressional recordhouse tul to these disabled soldiers and is it not fitting and proper that we be slightly humane 10290 committee on ffirigation and reclamation mr murdock mr speaker i ask unanimous consent that the subcom mittee of the committee on irrigation and reclamation may meet today during general debate on any bill the speaker pro tempore is there objection te the request of the gentleman from arizona mr martin of massachusetts mr speaker reserving the right to object what is the emergency that the gentle man thinks so important that he has to hold hearings at this late date mr murdock it is not for the pur pose of holding hearings it is in regard to subcommittee action on a committee bill mr martin of massachusetts what bill is it mr murdock h r 5434 mr martinof massachusetts what is the nature of the bill mr murdock it is a bill that we have been holding hearings on and have not completed action mr martin of massachusetts would like
2675,GPO-CRECB-1946-pt8-8-2.pdf,for 1 minute the speaker pro tempore is there objection to the request of the gentleman from ohio there was no objection from pennsylvania mr weichel mr speaker with reference to the comment made by the gentleman mr gavin on the courtesy of the capitol telephone operators i join with the gen tleman in expressing those sentiments their courtesy certainly is in contrast to the arrogance of the bureaus and it is refreshing to have their cooperation congressional recordhouse tul to these disabled soldiers and is it not fitting and proper that we be slightly humane 10290 committee on ffirigation and reclamation mr murdock mr speaker i ask unanimous consent that the subcom mittee of the committee on irrigation and reclamation may meet today during general debate on any bill the speaker pro tempore is there objection te the request of the gentleman from arizona mr martin of massachusetts mr speaker reserving the right to object what is the emergency that the gentle man thinks so important that he has to hold hearings at this late date mr murdock it is not for the pur pose of holding hearings it is in regard to subcommittee action on a committee bill mr martin of massachusetts what bill is it mr murdock h r 5434 mr martinof massachusetts what is the nature of the bill mr murdock it is a bill that we have been holding hearings on and have not completed action mr martin of massachusetts would like to know what the bill is i mr murdock it is a bill that re 1 authorizes the gila project in arizona the speaker pro tempore is there objection to the request of the gentle man from arizona mr hinshaw i object mr peaker veterans legislation mrs rogers of massachusetts mr speaker i ask unanimous consent to address the house for 1 minute and to revise and extend my remarks the speakerpro tempore is there objection to the request of the gentle woman from massachusetts there was no objection mrs rogers of massachusetts mr speaker the floor leader said yesterday that he was recommending that the so called bill for amputees and paralytics be brought up today under suspension i understand that the chairman of the committee on world war veterans leg islation the gentleman from missis sippi mr rankin is going to ask to bring it up as soon as possible i would like to remind the house that yesterday we appropriated 450000000 for this country and as the gentleman from wis consin said we have already appropri ated billions of dollars that have been sent abroad to socialize england i would like to remind the house that all of that money is spent for other countries but nothing has been done for our combat injured amputees and paralytics this year and it is an emergency the chair man of the world war veterans com mittee reported a bill to provide convey ances for amputees yesterday the fol lowing letters show the
2676,GPO-CRECB-1946-pt8-8-2.pdf,for 1 minute and to revise and extend my remarks the speakerpro tempore is there objection to the request of the gentle woman from massachusetts there was no objection mrs rogers of massachusetts mr speaker the floor leader said yesterday that he was recommending that the so called bill for amputees and paralytics be brought up today under suspension i understand that the chairman of the committee on world war veterans leg islation the gentleman from missis sippi mr rankin is going to ask to bring it up as soon as possible i would like to remind the house that yesterday we appropriated 450000000 for this country and as the gentleman from wis consin said we have already appropri ated billions of dollars that have been sent abroad to socialize england i would like to remind the house that all of that money is spent for other countries but nothing has been done for our combat injured amputees and paralytics this year and it is an emergency the chair man of the world war veterans com mittee reported a bill to provide convey ances for amputees yesterday the fol lowing letters show the need for speedy action long island city ny july 23 1946 dear representative i am writing every member ot the house veterans committee to urge that the demand of the paralyzed vet erans association be considered and the edith rogers bill be brought out to the house floor that bill provides cars for the boys who have lost the use of their limbsfighting to save those of us at home from the fascism that spread through europe is it not fitting and proper for our nation to be slightly grate my husband is a paraplegic at halloran general hospital at staten island ny we all know the implications of a disability called amputation but only the medical stu dent the families of paraplegics and the paraplegics themselves know the full impli cations of this type of injury heres a gen eral description paralysis from the waist down in varying degrees from complete ex ternal and internal paralysis to partial con trol of motor power and internal organs my husband is considered one o the star pupils so to speak at the paraplegic center at hal loran he is one of the lucky ones he can walk tor approximately two blocks wittl1a good deal of pain he is wearing an extremely uncomfortable back brace because he is not allowed to leave a prone position without some support and his back is so very weak that any brace is painful to wear considering the above explanation of the higher degree of cured paraplegic can you wonder at the need for some plausible means of transportation the only way my hus band and i can travel at all is if we call upon some sympathetic friend for a break away from the prison of the comfortable chair 1n the living room no other means of trans portation is medically physically
2677,GPO-CRECB-1946-pt8-8-2.pdf,for 1 minute the speaker pro tempore is there objection to the request of the gentle man from massachusetts there was no objection mr gifford just one thought for you people who seem to have a worrisome mind about salary and retirement mat ters i have been here more than a score of years my bankers are well in formed that i have had to carry on busi ness in order to remain in congress how do i reason about the effect of your raising pay with certain retirement priv ileges simply like this my friends should and will be pleased if something comes my way my opponents have probably become so discouraged at get ting me out that they will rejoice at the bait that the retirement will offer me to retire cannot you take a little comfort in such a viewpoint as i have expressed committee on mrigation and reclamation mr hinshaw mr speaker i ask unanimous consent to address the house for 1 minute the speaker pro tempore is there objection to the request of the gentleman from california there was no objection mr idnshaw mr speaker i ob jected to the unanimousconsent request of the gentleman from arizona to hold an executive hearing of a subcommittee of the house committee on irrigation i did it only because and reclamation i happen to know there are only three members of that subcommittee left in the city of washington consequently the subcommittee could not act with in telligence and authority on the matter the matter to be considered as stated by the gentleman from arizona is very important to my state and i believe the subject should be given the consideration of the full subcommittee care for amputees mr miller of nebraska mr speaker i ask unanimous consent to address the house for 1 minute the speaker pro tempore is there objection to the request of the gentleman from nebraska there was no objection mr miller of nebraska it is with considerable reluctance that i address my colleagues upon the bill being pro posed by the gentlewoman from massa i can speak to you with a very chusetts congressional recordhouse 10291 1946 deep personal concern and experience upon this matter i know what men go through when they sufier the loss of their legs or their arms it is my humble opinion mr speaker that this bill if stripped of its emotional appeal will not stand the careful scrutiny of our innermost conscience and judg ment for several months now members of congress have been buttonholed by men who have lost a limb asking that they be given a car so they can get around better and get a job it seems to me that if the men need additional funds that it would be far better to appropriate them 150q in cash and let them either buy a car or use it as they see fit in my opin ion the bill is discriminatory because it does
2678,GPO-CRECB-1946-pt8-8-2.pdf,for 1 minute the speaker pro tempore is there objection to the request of the gentleman from california there was no objection mr idnshaw mr speaker i ob jected to the unanimousconsent request of the gentleman from arizona to hold an executive hearing of a subcommittee of the house committee on irrigation i did it only because and reclamation i happen to know there are only three members of that subcommittee left in the city of washington consequently the subcommittee could not act with in telligence and authority on the matter the matter to be considered as stated by the gentleman from arizona is very important to my state and i believe the subject should be given the consideration of the full subcommittee care for amputees mr miller of nebraska mr speaker i ask unanimous consent to address the house for 1 minute the speaker pro tempore is there objection to the request of the gentleman from nebraska there was no objection mr miller of nebraska it is with considerable reluctance that i address my colleagues upon the bill being pro posed by the gentlewoman from massa i can speak to you with a very chusetts congressional recordhouse 10291 1946 deep personal concern and experience upon this matter i know what men go through when they sufier the loss of their legs or their arms it is my humble opinion mr speaker that this bill if stripped of its emotional appeal will not stand the careful scrutiny of our innermost conscience and judg ment for several months now members of congress have been buttonholed by men who have lost a limb asking that they be given a car so they can get around better and get a job it seems to me that if the men need additional funds that it would be far better to appropriate them 150q in cash and let them either buy a car or use it as they see fit in my opin ion the bill is discriminatory because it does not take care of the individual who has lost his arm or perhaps his eyes it merely provides for those men of world war ii who may have lost a leg the government now pays the soldiers who have lost a limb money as long as they live a generous government has tried to smooth the way for these unfor i do feel however tunate individuals mr speaker that the individual in this congress who is sponsoring the legisla tion to give the amputees the car is doing a lot of harm to these amputees i be lieve the final result is that of an infe riority complex they feel the govern ment owes them something they get into a mental slump they begin to pity themselves they are unable to adjust themselves to the conditions which exist i hope the congress will pardon a very personal experience because as a physi cian i feel i can speak very frankly to my colleagues i
2679,GPO-CRECB-1946-pt8-8-2.pdf,for 1 minute the speaker pro tempore is there objection to the request of the gentleman from nebraska there was no objection mr miller of nebraska it is with considerable reluctance that i address my colleagues upon the bill being pro posed by the gentlewoman from massa i can speak to you with a very chusetts congressional recordhouse 10291 1946 deep personal concern and experience upon this matter i know what men go through when they sufier the loss of their legs or their arms it is my humble opinion mr speaker that this bill if stripped of its emotional appeal will not stand the careful scrutiny of our innermost conscience and judg ment for several months now members of congress have been buttonholed by men who have lost a limb asking that they be given a car so they can get around better and get a job it seems to me that if the men need additional funds that it would be far better to appropriate them 150q in cash and let them either buy a car or use it as they see fit in my opin ion the bill is discriminatory because it does not take care of the individual who has lost his arm or perhaps his eyes it merely provides for those men of world war ii who may have lost a leg the government now pays the soldiers who have lost a limb money as long as they live a generous government has tried to smooth the way for these unfor i do feel however tunate individuals mr speaker that the individual in this congress who is sponsoring the legisla tion to give the amputees the car is doing a lot of harm to these amputees i be lieve the final result is that of an infe riority complex they feel the govern ment owes them something they get into a mental slump they begin to pity themselves they are unable to adjust themselves to the conditions which exist i hope the congress will pardon a very personal experience because as a physi cian i feel i can speak very frankly to my colleagues i know from experience that it is necessary to make friends and adjust yourself to the loss of a limb for 6 months after i had lost my limbs i cried like a baby every time i took them off or put them on it was necessary to discipline myself rather severely i did wear both of my limbs and stood at the operating table and performed a major operation 2 months after the amputa tion within 6 months i was wearing my limbs most of the time i lost my limbs when i was 42 years old and for he last 10 years i have been able to do about everything i wanted to do you are never comfortable wearing an arti ficial limb but it is necessary to accept the condition and do the best you can i have
2680,GPO-CRECB-1946-pt8-8-2.pdf,for 1 minute the speaker pro tempore with out objection it is so ordered there was no objection mrs bolton mr speaker may i call the attention of the members of the congressional war parents association to an extension of remarks for whose insertion in the appendix of the record i have secured unanimous consent mr speaker it is to be hoped that the war department and the army will fol low the example of the congress and bring the antiquated methods which stultify action and interfere with neces sary changes more nearly into harmony with the tempo of todays world recently i gave this jiouse the history of the proposed army nurse corps bill a vital piece of legislation if nurses are to be used in the army which left the surgeon generals office for gi on no vember 11 1945 and has been received for introduction and introduced by the military affairs committee only within the last few days a bill covering pro motions of medical corps specialists and one covering medical technicians of all sorts came to committee on the same day i have been informed that it is too late for committee consideration of these ex ceedingly important measures this is due mr speaker to methods that bor der upon maladministration that should be changed promptly extension of remarks mr randolph asked and was given permission to extend his remarks in the record and include two editorials mr byrnes of wisconsin asked and was given permission to extend his re marks in the appendix of the record and include a report by milton h button director of the wisconsin department of agriculture on the matter of the ban ning of wisconsin milk in knoxville tenn john j cochran mr hoffman of michigan mr speaker i ask unanimous consent to address the house for 1 minute and to revise and extend my remarks the speaker pro tempore without objection it is so ordered there was no objection mr hoffman of michigan mr speaker when i came here 12 years ago one of the first members i met was our friend the gentleman from missouri jack cochran during the past year many members of the house have become discouraged and have refused to stand for reelection some of them have ac cepted positions where their ability was recognized and well rewarded some dis heartened and unwilling to longer en dure the abuse of irresponsible radio commentators and columnists or to meet the wellfinanced campaigns of pressure groups have made halfhearted cam paigns and have been defeated but in spite of the many grievous misfortunes with which he met and several were sufficient to break the courage of the average man the gentleman from mis souri jack cochran never gave way to discouragement though but for what some think was political treachery he would have been senator from his state perhaps vice president and later the president of our country he never waivered in his loyalty to his party
2681,GPO-CRECB-1946-pt8-8-2.pdf,for 1 minute and to revise and extend my remarks the speaker pro tempore without objection it is so ordered there was no objection mr hoffman of michigan mr speaker when i came here 12 years ago one of the first members i met was our friend the gentleman from missouri jack cochran during the past year many members of the house have become discouraged and have refused to stand for reelection some of them have ac cepted positions where their ability was recognized and well rewarded some dis heartened and unwilling to longer en dure the abuse of irresponsible radio commentators and columnists or to meet the wellfinanced campaigns of pressure groups have made halfhearted cam paigns and have been defeated but in spite of the many grievous misfortunes with which he met and several were sufficient to break the courage of the average man the gentleman from mis souri jack cochran never gave way to discouragement though but for what some think was political treachery he would have been senator from his state perhaps vice president and later the president of our country he never waivered in his loyalty to his party he never at any time failed to realize that he was the servant of the peope de voted to the service of the nation he was a worthy foe always tenacious always fighting to the end for his views but at all times kind courteous and con siderate of his opponents in my humble judgment during the 11 years which i have served here no more worthy servant of his district and the nation has been a member of this house has taken a more active and worth while part in the deliberatlons and the actions of the house has served with more ability and courage i for one regret and i am sure that every member of this house regrets the fact that because of his recent severe illness and his present condition our friend the gentleman from missouri jack cociiran has seen fit to resign from this body in doing so he has but given us another illustration of his unselfishness of his high conception of the duties of a citizen of the obligation which rests upon each of us to give our best to the service of our country mr mason mr speaker i simply wish to state that the applause following that speech was to reecho the senti ments of the gentleman from michigan and not on the resignation of the member mr hoffman of michigan mr speaker anyone who knows the gentle man from missouri jack cochran knows that applause was a spontaneous tribute from the hearts of the members to the long and faithful service the ability and the courage the unselfishness and devotion of the gentleman from missouri jack cochran as a member of the house of representatives his friendship his devotion to his duty will ever be an in spiration to me edith frances de becker sebald mr
2682,GPO-CRECB-1946-pt8-8-2.pdf,for 1 minute there was no objection mr wigglesworth addressed in remarks appear house his appendix the the call of the house mr ffinshaw mr speaker i make the point of order that a quorum is not present the speaker evidently a quorum is not present mr mccormack mr speaker i move a call of the house a call of the house was ordered the clerk called the roll and the fol lowing members failed to answer to their names roll no 241 fogarty fuller gary morgan norton okonski otoole outland patrick patterson peterson ga pfeifer philbin ploeser edwin arthur powell priest rabaut rabin rayfiel teece tenn rees kans richards rivers robertson va robinson utah heffernan hendricks hess hlll hoffman pa robsion ky holifield izac jennings johnson calif rooney johnson tex russell allen la almond anderson callfgallagher bailey baldwin md gathings baldwin ny gillespie gossett barrett pa granahan barry green bates ky gwinn ny bates mass beall hall beckworth bender halleck bennet ny hancock hare blackney hart boren boykin hartley bradley mich hebert bradley pa brooks brumbaugh bryson buckley buffett bunker butler carlson c ase nj case sdak keefe celler clements clippinger cochran coffee cole kans cole ny combs cooper courtney craveni crawford curley daughton va mcgehee dawson delaney kefauver keogh kerr kilburn kilday kinzer klein knutson landis lane latham ludlow lynch ryter sabath sharp sheppard sheridan short slaughter smith va somers ny sparkman stewart sundstrom tarver taylor thomas nj tolan torrens rockwell roe ny rogers n y mcglinchey mckenzie mcmillan sc towe mahon maloney mankin traynor vinson vursell wasielewski welch dolliver domengeaux mansfield earthman eaton elsaesser elston engel mich merrow fellows mont mansfield tex west marcantonio wickersham may winter wolfenden pa miller callf wood james j delaney john j the speaker on this roll call 265 members have answered to their names a quorum by unanimous consent further pro ceedings under the call were dispensed with adjournment resolution mr mccormack mr speaker i offer a resolution h con res 165 and ask for its immediate consideration the clerk read as follows resolved by the house of representatives the senate concurring that the two houses of congress shall adjourn on friday august 2 1946 and that when they adjourn on said day they stand adjourned sine die the speaker the question is on the question was taken and on a di vision demanded by mr kopplemann there wereayes 168 noes 3 the concurrent resolution was a motion to reconsider was laid on the so agreed to table agricultural adjustment act mr flannagan mr speaker i ask unanimous consent for the present consideration of the bill h r 6303 to amend the provisions of the agricultural adjustment act relating to marketing agreements and orders the clerk read the title of the bill the speaker is there objection to the request of tbe gentleman from vir ginia mr martin of massachusetts re serving the right to object mr speaker the gentleman explain this bill will again this is the bill whose consider
2683,GPO-CRECB-1946-pt8-8-2.pdf,for 1 minute the speaker is there objection to the request of the gentleman from min nesota for there was no objection mr pittenger mr speaker it is my great privilege to commend the ma jority leader the gentleman from massa the chusetts mr mccormack courageous and challenging speech about yugoslavia which he made just a few moments ago everything he said all of us know either off the record or on the record is true and correct we know that the treatment of the people of yugo slavia under tito is inspired by russian domination we know that is true of the people of poland we know that is true of the people of other small coun tries across the water which come under the domination and tyranny of the russian hordes mr speaker we need more straight fromtheshoulder talk such as we have just had by th distinguished gentleman from massachusetts mr mccormack his challenge calls for action it calls for a foreign policy by our government that will not tolerate the hypocrisy and tyranny and persecutiou and murder such as has been described as taking place in yugoslavia by the gentleman from massachusetts transportation for amputees mrs rogers of massachusetts mr speaker i ask unanimous consent to ad dress the house for 1 minute and to re vise and extend my remarks and include two letters the speaker without objection it is so ordered there was no objection mrs rogers of massachusetts mr speaker i had hoped against hope that the bill for cars for amputees and para plegics would come up for action today as recommended yesterday by the gentle man from massachusetts i realize that the house has had a very trying day and i hope that the bill can be taken up on monday the gentleman from mis sissippi mr rankin tells me the report on the bill was not ready until today but that he has just filed it so that will be printed and ready for monday exteifsion of remarks mr hagen asked and was given per mission to extend his remarks in the record in three instances and include newspaper articles and letters mr miller of nebraska at the re quest of mr martin of massachusetts was given permission to extend his re marks and include a letter mr pittenger at the request of mr martin of massachusetts was given permission tci extend his remarks in the record and include a newspaper item mr mccormack mr speaker i ask unanimous consent to extend my remarks in the appendix of the record and include an address recently made by dr joseph f thorning i am ad vised by the public printer that the ex tension will cost 90 i ask unanimous consent notwithstanding the cost that the extension may be made the speaker notwithstanding the cost and without objection the exten sion may be made there was no objection leave of absence by unanimous consent leave of ab sence was granted to
2684,GPO-CRECB-1946-pt8-8-2.pdf,for 1 minute and to re vise and extend my remarks and include two letters the speaker without objection it is so ordered there was no objection mrs rogers of massachusetts mr speaker i had hoped against hope that the bill for cars for amputees and para plegics would come up for action today as recommended yesterday by the gentle man from massachusetts i realize that the house has had a very trying day and i hope that the bill can be taken up on monday the gentleman from mis sissippi mr rankin tells me the report on the bill was not ready until today but that he has just filed it so that will be printed and ready for monday exteifsion of remarks mr hagen asked and was given per mission to extend his remarks in the record in three instances and include newspaper articles and letters mr miller of nebraska at the re quest of mr martin of massachusetts was given permission to extend his re marks and include a letter mr pittenger at the request of mr martin of massachusetts was given permission tci extend his remarks in the record and include a newspaper item mr mccormack mr speaker i ask unanimous consent to extend my remarks in the appendix of the record and include an address recently made by dr joseph f thorning i am ad vised by the public printer that the ex tension will cost 90 i ask unanimous consent notwithstanding the cost that the extension may be made the speaker notwithstanding the cost and without objection the exten sion may be made there was no objection leave of absence by unanimous consent leave of ab sence was granted to mr h carl ander sen indefinitely on account of illness in the family senate enrolled bills signed the speaker announced his signa ture to enrolled bills of the senate of the following titles s 78 an act for the relief of the estate of william edward oates s 115 an act to modify sections 4 and 20 of the permanent appropriation repeal act 1934 with reference to certain funds col lected in connection with the operation of indian service irrigation projects and for other purposes s 223 an act to provide for the establish ment of a modern adequate and efficient hospital center in the district of columbia and s 2210 an act to provide for the return of certain securities to the phiuppine com monwealth government adjournment mr mccormack mr speaker i move that the house do now adjourn the motion was agreed to accordingly at 6 oclock and 42 minutes p mj the house adjourned until monday july 29 1946 at 12 oclock noon committee hearings committee on world war veterans legislation the committee on world war veter ans legislation will meet in executive session at 1030 a m monday july 29 1946 executive communications etc under clause 2 of rule xxiv execu tive communications were taken from the speakers table and
2685,GPO-CRECB-1946-pt1-27-2.pdf,for 1 minute and to revise and extend my remarks the speaker pro tempore is there objection to t he request of the gentleman from louisiana there was no objection mr larcade addressed the house his remarks appear in the appendix mr lefevre mr speaker i ask unanimous consent to address the house for 1 minute and to revise and extend my remarks the speaker pro tempore is there objection to the request of the gentle mail from new york there was no objection mr lefevre addressed the house his remarks appear in the appendix mr jenkins mr speaker i ask unanimous consent to address the house for 1 minute and to revise and extend my remarks the speaker pro tempore is there objection to the request of the gentleman from ohio there was no objection mr jenkins addressed the house his remarks appear in the appendix extension of remarks mr robertson of north dakota asked and was given permission to ex tend his remarks in the record in two instances to include in one a letter from the farm grain dealers association of north dakota and in the other a tele gram from a lumber company dealing with the questioi of lumber today mr cochran asked and was given permission to extend his remarks in the necord and include a brief speech by william e leahy concerning the career of colonel kelly retired superjntendent of p0lice washington mr dondero asked and was given permission to extend his remarks in the record and include an item on what communism stands for mr sullivan asked and was given permission to extend his remarks in the record and include certain excerpts from the veterans administration handbook mr stew art asked and was given permission to extend his remarks in the record in two instances to include in one an article by c f byrns appearing in the fort smith timesrecord and in the other an article by mark sullivan appearing in the washington post permission to address the house mr feighan mr speaker i ask unanimous consen that today follow ing any special orders heretofore en tered i may be permitted to address the house for 40 minutes the speaker pro tempore is there objection to the request of the gentle man from ohio there was no objection mr ramey mr speaker i ask unanimous consent that today follow ing any special orders heretofore entered i may be permitted to address the house for 10 minutes the speaker pro tempore is there objection to the request of the gentleman irom ohio there was no objection permission to address the house mr bunker mr speaker i ask unanimous consent to address the house for 1 minute and to revise and extend my remarks the speaker pro tempore is there objection to the request of the gentleman from nevada there was no objection 1428 congressional recordhouse february 18 mr bunker addressed the house his remarks appear in the appendix l disposal of surplus property
